SalePrice,id
286586.5613482155,1713
233637.43648813906,1714
211408.1701401769,1715
184625.42978211216,1716
173197.62675465664,1717
141524.82236243767,1718
211185.90140584836,1719
223831.03678936994,1720
149986.52543573687,1721
122242.35920544062,1722
149982.46254043703,1723
202576.37679597747,1724
240164.83662865646,1725
183566.82450134365,1726
155743.26985699977,1727
160561.69320651935,1728
171089.30208073088,1729
151208.53902677292,1730
114387.13063343383,1731
126589.04182951858,1732
109441.47929015319,1733
121159.27475777645,1734
109686.62495459894,1735
103708.06571670512,1736
289274.78172332654,1737
270879.074704864,1738
226788.9941622713,1739
216830.24834817112,1740
194096.2698324819,1741
174356.72695194156,1742
177664.18191739486,1743
382057.90428412607,1744
215406.9553857652,1745
176817.5299183957,1746
219038.14254507484,1747
215239.73572121272,1748
141110.97177480336,1749
123912.06992460416,1750
243807.09779625986,1751
111685.48206840189,1752
153798.2974847151,1753
192613.310940467,1754
171418.01408719597,1755
127092.5028477426,1756
120694.6132520389,1757
148109.86538115883,1758
167568.04560303618,1759
164413.64532825316,1760
147803.17713715005,1761
180272.62093318487,1762
194565.85536420622,1763
117742.02150766632,1764
143169.93121871175,1765
192796.01565081725,1766
219744.20329976577,1767
139894.032868266,1768
168840.9902118767,1769
149398.7495386169,1770
118647.7177628146,1771
128825.64589737025,1772
121278.75880283906,1773
141735.67025098158,1774
142089.93751978112,1775
133017.21907459508,1776
108357.5983097692,1777
139733.83699969485,1778
135894.76470211192,1779
171958.1662069803,1780
125205.72848114697,1781
86703.77654602019,1782
144267.28454509898,1783
106575.31696940726,1784
126554.88813713183,1785
138537.3978907138,1786
152313.64674648814,1787
62993.526090340725,1788
97153.60562585016,1789
82662.32206536333,1790
177956.30910803567,1791
160219.87482903726,1792
134693.5914611707,1793
154352.51521636572,1794
138057.36200917282,1795
123883.26656209663,1796
110647.65540294624,1797
117865.39715132005,1798
107167.02110298883,1799
129813.60984622003,1800
130879.24039620401,1801
128760.22431562027,1802
148600.56200432603,1803
137262.7130514586,1804
130905.8320257813,1805
121120.68173714507,1806
131559.3739101311,1807
120289.038783953,1808
127057.26442886033,1809
137197.18530865046,1810
100730.88585379222,1811
103720.13919508466,1812
141372.41050648375,1813
101121.56126637578,1814
58996.075110073456,1815
98664.77180400045,1816
107523.0258189229,1817
142227.10341586065,1818
124894.01307024967,1819
46117.75310215567,1820
111930.23814857593,1821
151413.45939125962,1822
39646.5801267408,1823
122277.6713603185,1824
136559.48134887175,1825
106878.76867420174,1826
105022.38805930503,1827
133712.75932244878,1828
118427.47555022994,1829
139477.99154696264,1830
144572.23627631142,1831
58951.54477105442,1832
138931.7498436786,1833
116414.06117811691,1834
113781.22652862745,1835
124377.47601617964,1836
86921.48187359862,1837
130548.28088017403,1838
101408.02493840642,1839
143351.00816610246,1840
131717.0722616046,1841
94127.97584721731,1842
133726.54631932147,1843
142833.89118186582,1844
141608.36646461103,1845
160368.19937259157,1846
180559.14253342416,1847
57049.43593261081,1848
107392.89067122615,1849
116184.57602083134,1850
146883.06704713716,1851
126818.97831876454,1852
121651.87365530274,1853
165726.65153791866,1854
161094.64905281106,1855
224618.82897691967,1856
125778.96559211964,1857
136160.17224996578,1858
115515.23884642503,1859
150853.63093718732,1860
116332.36987643644,1861
316245.7826434077,1862
290100.422850084,1863
290223.17317641276,1864
348417.22030478326,1865
326095.2576198359,1866
216714.92679750003,1867
279109.04361674335,1868
199595.14168962362,1869
220228.1905744084,1870
250686.61972055613,1871
173775.3538683975,1872
248072.04597347663,1873
158004.22188227964,1874
203682.40335589778,1875
207131.16117490176,1876
210578.60910459515,1877
197468.8021604552,1878
132637.96374433264,1879
128832.4347495943,1880
249115.57112920439,1881
234894.32297242628,1882
177936.82503810705,1883
205070.3536558734,1884
216134.9365079268,1885
278762.21047272545,1886
215994.75507389425,1887
263667.2530835704,1888
172905.7953241822,1889
108301.70525682271,1890
119085.1845782695,1891
95665.37975290872,1892
135090.96032828366,1893
123513.24712103256,1894
134812.742967256,1895
127015.98261235763,1896
126294.57596625222,1897
109748.60021855589,1898
166734.86151076452,1899
145418.52141213097,1900
187577.70719029318,1901
168946.86985663962,1902
213629.18740294775,1903
145353.89462594435,1904
199999.7486554538,1905
121992.46849920532,1906
221225.68981409256,1907
109608.19022288443,1908
130337.97647174654,1909
120904.9863998233,1910
234240.62975192018,1911
358995.6340673296,1912
126549.32989928599,1913
48076.3042309269,1914
318080.59879500273,1915
65073.78071387495,1916
225221.1143068615,1917
139305.79378498194,1918
171377.37609410807,1919
159166.42138543545,1920
375897.9077911739,1921
324908.8580537198,1922
237452.27947578765,1923
234440.36945748905,1924
196590.33506649878,1925
369817.215875496,1926
131921.3346616722,1927
168878.60840036,1928
124110.57984746096,1929
131015.13930767552,1930
136467.91573922097,1931
138248.5222688613,1932
209711.62696696853,1933
184052.74992281952,1934
172186.98065657532,1935
200019.82222946157,1936
186620.81900515608,1937
172546.80611556844,1938
253174.03408502907,1939
193444.7660407412,1940
168323.13780320834,1941
168186.50033047263,1942
225660.73118769127,1943
387362.4146464313,1944
419177.9968554814,1945
122718.97246402361,1946
185550.85426100783,1947
172656.66279866206,1948
251239.1149258031,1949
182994.9763428575,1950
230273.9355317202,1951
197207.89176893234,1952
168586.82318254845,1953
178164.50393805472,1954
135983.8614176435,1955
307708.57836038095,1956
149856.15905538885,1957
248134.0074442405,1958
142144.61111118045,1959
112705.3560394261,1960
121477.6443306832,1961
96942.75077348702,1962
105411.56891773306,1963
106321.19110826733,1964
142529.6724277969,1965
138620.6047891067,1966
305418.70713809173,1967
416289.63745326665,1968
388792.6770326078,1969
407807.5017414505,1970
499153.7008770948,1971
381184.4161600394,1972
273364.0821567263,1973
344741.9968229918,1974
643013.3973585388,1975
276254.0949086027,1976
356232.86921681627,1977
348576.5649957492,1978
328272.14533219056,1979
214640.11649061748,1980
344279.96704956674,1981
219607.12146229413,1982
202524.92430144074,1983
168617.27926591987,1984
231476.33420921786,1985
214450.01204523025,1986
187987.42855940314,1987
170685.11765497472,1988
186977.05937708987,1989
202961.00134969593,1990
235526.82423742866,1991
212893.5338966577,1992
158923.19042265762,1993
223968.80115002958,1994
181143.46161887908,1995
251836.3293340838,1996
309510.7093249181,1997
312128.3217924379,1998
293018.9932217833,1999
319953.13552038133,2000
294075.7842415644,2001
237300.86250488294,2002
245173.56652533702,2003
280319.73640728084,2004
215646.5467850827,2005
219461.0818196781,2006
250598.30555695528,2007
226113.6923127048,2008
207488.03242478802,2009
192488.3803579082,2010
136678.88520555964,2011
173098.92237016888,2012
179644.27324038983,2013
185327.5923973365,2014
212063.46718361575,2015
194312.5801417939,2016
194007.5580174523,2017
109973.33534520766,2018
132451.70982398847,2019
94475.29189366597,2020
96137.5281436526,2021
201554.30261980245,2022
150500.3084036913,2023
277525.69794148474,2024
346736.01713001024,2025
174299.74195284312,2026
165324.44515836803,2027
156387.25591143023,2028
175122.36993982134,2029
260729.14367473396,2030
224937.78690674732,2031
248656.35516595846,2032
247636.7645618171,2033
180734.26858567388,2034
236162.24719400276,2035
200996.3351184369,2036
233342.41658330747,2037
342760.31555793755,2038
229139.50714894204,2039
279193.47145667457,2040
405184.58463672287,2041
204220.7371897335,2042
180920.09433616017,2043
169472.84351191117,2044
207497.8771443219,2045
166682.341425165,2046
145291.5739040373,2047
138789.63756547848,2048
144177.47289729276,2049
168315.64921356644,2050
99841.8191841438,2051
123640.11774243078,2052
149845.99470785676,2053
94171.16599108982,2054
162613.64517382163,2055
143514.66268761625,2056
107348.41922850767,2057
211855.94783214098,2058
132544.214086448,2059
177960.2459878196,2060
170084.47655510536,2061
129634.711289768,2062
119630.07351682309,2063
138731.6731186973,2064
112478.72343269257,2065
166838.77988892153,2066
96451.65497689878,2067
154368.5898936936,2068
86189.02020700424,2069
117302.2689449858,2070
92017.24577527144,2071
134956.95611524855,2072
124030.68414189326,2073
155992.33810251855,2074
150559.9966198132,2075
114152.05481947225,2076
162870.11707417853,2077
123281.0337303088,2078
127653.03725311559,2079
121266.76874565566,2080
127942.22469052304,2081
121424.74516431696,2082
151371.8502563407,2083
108385.01042109926,2084
121047.42705898004,2085
103817.87217501088,2086
122970.19019636186,2087
92393.31982149748,2088
79765.62004898851,2089
117643.9615616847,2090
121693.80839278852,2091
121364.44652957616,2092
117185.86481923203,2093
107295.4726583346,2094
162650.47997232573,2095
83578.85720817048,2096
98226.0235957901,2097
166553.92593587076,2098
52183.119828101415,2099
65992.44894430405,2100
116887.9671597226,2101
117505.7213415978,2102
106877.40402349038,2103
119091.93739208304,2104
129656.39194932456,2105
79887.51890066924,2106
181592.74613866486,2107
120333.03492877477,2108
115306.1122037882,2109
120148.73789190037,2110
126305.6852339356,2111
135883.29048975155,2112
120802.84690957509,2113
127332.14320317715,2114
165545.154552105,2115
110854.67842519052,2116
146994.13316062914,2117
124799.10697575376,2118
119952.94050658976,2119
105226.63177552471,2120
164224.11870153784,2121
121818.91426135268,2122
82353.31105240498,2123
153033.5004238165,2124
114780.80993395604,2125
153633.8798082744,2126
171975.44047538933,2127
116723.35078602754,2128
79528.47731900436,2129
139439.07504674306,2130
135873.48139920598,2131
108004.0811566335,2132
125149.93671172715,2133
118036.69796327245,2134
100644.13248724001,2135
82251.1853463825,2136
106293.54012781857,2137
138902.71663055292,2138
147309.69782396613,2139
138046.53210713938,2140
162933.0572013211,2141
128946.14688417243,2142
152426.43458671722,2143
127691.68726915766,2144
141073.72505642436,2145
177928.8566946251,2146
146109.14135637681,2147
124015.2129475414,2148
135491.92789113667,2149
242272.34695419477,2150
113766.53525223912,2151
170884.84695415696,2152
160473.48638750613,2153
103334.99653301931,2154
133703.7562274308,2155
255663.75438766074,2156
226671.16375916102,2157
242125.93353178672,2158
216107.4014619333,2159
180871.41871056167,2160
228757.91872206863,2161
388440.5455377394,2162
355566.31661466364,2163
248668.21314451404,2164
207190.80515373556,2165
163648.48676492853,2166
219117.77076522104,2167
210033.11968894038,2168
194125.1776211461,2169
214196.5117574627,2170
162749.20151707146,2171
132081.5282789516,2172
191606.2389127832,2173
219713.35137522797,2174
276622.4684331086,2175
309404.9810394641,2176
234574.47954436654,2177
208057.25574237376,2178
133692.43269812435,2179
217765.26514541593,2180
192040.86953938572,2181
228716.37219166954,2182
187471.51347055304,2183
117649.76943315475,2184
121697.85464091296,2185
170712.97948912205,2186
144653.66792682558,2187
149775.8834545775,2188
273052.2500741229,2189
83041.87189854603,2190
77525.42076130518,2191
81375.93622551263,2192
113772.3357820272,2193
101784.59390544525,2194
109117.88482889006,2195
103333.46230542516,2196
118316.26514310337,2197
166073.54930254247,2198
188651.5702956911,2199
143302.40903975943,2200
150097.02758763664,2201
213829.4192062231,2202
133212.44641613492,2203
192957.31331748114,2204
130042.22177379917,2205
142958.41976604445,2206
215546.6544292472,2207
278128.7435669218,2208
266849.48351328715,2209
121536.03972262029,2210
119367.444267909,2211
125674.46083673973,2212
110960.9485494861,2213
138572.48556203302,2214
102701.22001555433,2215
159009.76254489258,2216
66786.94917173918,2217
72949.0905317341,2218
63352.87145787366,2219
55216.65935713927,2220
319613.935918887,2221
295271.6711024494,2222
281166.1254961369,2223
202066.65098680876,2224
118717.28705233579,2225
180668.2365902657,2226
188904.56536876314,2227
266795.4775922352,2228
253388.19520051667,2229
156684.70690368948,2230
212511.49118011605,2231
184983.92895232196,2232
183866.57329560496,2233
239294.1617560749,2234
220225.58454258763,2235
250575.83602126656,2236
299064.5367952093,2237
194984.6718617645,2238
104811.0601492139,2239
149610.46281724726,2240
162808.77795419618,2241
120675.56636775068,2242
125601.07541894678,2243
104605.21523610497,2244
98985.06222692179,2245
140734.80932318664,2246
113061.48216198762,2247
116849.81744271186,2248
114200.86108443569,2249
127282.39838868809,2250
101282.09001990539,2251
185872.32536925652,2252
153328.38273403916,2253
177157.95960610756,2254
185577.032315278,2255
168670.14683359797,2256
211411.81637059955,2257
156643.83102558085,2258
172937.84468488343,2259
144860.07544306587,2260
204297.91219424803,2261
219840.6610555867,2262
404721.0910810561,2263
557605.9414208705,2264
167499.32392218002,2265
322132.6192543963,2266
379277.28740138724,2267
535472.8196310357,2268
150394.88652091587,2269
194639.13145808555,2270
211214.01872582152,2271
184633.66463603152,2272
156683.2465316095,2273
183741.68307482803,2274
160509.4745354632,2275
194123.8436794122,2276
187996.05954824176,2277
148512.54842008598,2278
136175.98349265495,2279
112426.45228023436,2280
157829.46121609362,2281
180993.67355255192,2282
110253.27692852322,2283
116777.15646814038,2284
142295.9238175504,2285
123501.27296507807,2286
379692.5636224631,2287
285657.12218517164,2288
372596.4181543937,2289
463119.92836125597,2290
349050.8461013358,2291
458228.3825310593,2292
483841.6875188005,2293
397878.62581847026,2294
506239.6968918631,2295
287048.6719195451,2296
367867.0066461259,2297
365108.1813809074,2298
348428.9000082738,2299
341079.2217654203,2300
333047.64033308165,2301
259920.85184955233,2302
251454.46346812358,2303
254718.8009672119,2304
200934.17729619067,2305
194235.51396254072,2306
205708.11303818843,2307
230583.6567559255,2308
289472.9921417164,2309
209756.09124927866,2310
204152.33215554393,2311
171482.66193548555,2312
170941.70090476156,2313
177697.8673124634,2314
179739.42128982864,2315
195912.72587509762,2316
196256.91470248537,2317
179800.5003464003,2318
183203.16986042968,2319
183790.78277275118,2320
238384.5036443602,2321
184210.4886110618,2322
198211.51819556358,2323
177122.83604281428,2324
212685.3642129087,2325
168369.83218774974,2326
198246.35438736403,2327
217111.19017202477,2328
196223.41959938663,2329
182233.190409395,2330
339435.1115845696,2331
391764.6810902524,2332
321647.34689175064,2333
262936.28248522605,2334
296012.88696838304,2335
303637.9337553828,2336
194948.03925271015,2337
256846.53189450488,2338
208911.85888694666,2339
389425.0358631309,2340
199105.99931738115,2341
232924.13041030915,2342
228359.8843050517,2343
209144.53108245818,2344
224651.27135204588,2345
212757.3774435913,2346
202347.68458434756,2347
247863.52693144433,2348
192601.4479369227,2349
313889.42830238503,2350
269357.84653077007,2351
255281.1459365706,2352
244544.70978689383,2353
146634.2362476871,2354
146133.55933586136,2355
145708.74384720947,2356
186272.95007499805,2357
201805.98036989005,2358
137389.85350175019,2359
111113.45107008338,2360
148463.913180588,2361
263251.6967516468,2362
130636.1656767193,2363
144803.4538737065,2364
207291.29880296235,2365
191597.87428241092,2366
222070.0766422699,2367
217799.6271811652,2368
212328.19996180348,2369
173523.65151740762,2370
164586.66926014368,2371
201425.09516805178,2372
298874.4795533688,2373
327392.54322400276,2374
246245.87985612714,2375
283895.2484970853,2376
333468.1926255156,2377
154683.0757396836,2378
201599.82536618333,2379
155911.45190354262,2380
174027.6886290516,2381
205658.96348751057,2382
199511.7724062197,2383
237227.6069926822,2384
158329.07047217665,2385
132030.55288900895,2386
133466.4844792439,2387
100663.06292869091,2388
111253.3929618566,2389
154239.34368252332,2390
142658.79010048558,2391
116408.36196408224,2392
173123.97015638318,2393
141190.84575734532,2394
214432.3573841942,2395
137368.94987681397,2396
229419.25545113295,2397
129668.44178463794,2398
70631.03288840751,2399
65999.99927425684,2400
135573.54214991507,2401
138974.86134905973,2402
149176.5909783528,2403
159987.15259972084,2404
158237.33127260298,2405
139392.39763547078,2406
123379.5483901256,2407
138564.2135152414,2408
117425.45760344459,2409
171101.96213589198,2410
111343.43411618737,2411
158427.89248700748,2412
130851.71425993601,2413
178059.16857082446,2414
134649.74904583907,2415
126515.01540689386,2416
137370.57437753823,2417
137844.89809213622,2418
129165.85794288396,2419
118047.4254585206,2420
172994.06133699766,2421
104604.53174236216,2422
116582.6463509207,2423
151245.789602935,2424
174175.9314381543,2425
130164.75450131955,2426
127866.4075043795,2427
185618.41282929142,2428
111211.10012633793,2429
131287.2970967292,2430
110108.89181619672,2431
156566.7780772091,2432
144925.15007653818,2433
136541.96074879947,2434
151943.77329444946,2435
110124.54540543878,2436
104103.98304239838,2437
123985.62470765361,2438
96546.86803812337,2439
123612.17205463267,2440
87008.90997638165,2441
94174.19311377968,2442
131738.56825962974,2443
132189.24761518024,2444
88226.81626982581,2445
135595.59390002614,2446
173720.96000284693,2447
124117.04601372799,2448
107516.00467383832,2449
156245.7240958926,2450
102506.38174299215,2451
193717.13978491037,2452
95330.79152649331,2453
123202.41352775595,2454
111572.99925208697,2455
147030.91974894845,2456
145407.12300806068,2457
133258.31607389566,2458
112589.88656780132,2459
140299.3616024129,2460
129745.89122852172,2461
133438.99754987465,2462
129127.88418370168,2463
175635.6998402544,2464
140121.71346618628,2465
116254.69280391169,2466
117480.94219483198,2467
91067.21613973018,2468
92028.90444183153,2469
204857.2144081389,2470
238194.94360084817,2471
163529.70853523983,2472
126387.68641448344,2473
72837.7853710927,2474
203708.09987902787,2475
119637.26354925666,2476
131422.59590160652,2477
161240.5203956259,2478
107591.11231981152,2479
151078.5100082171,2480
118815.62618892886,2481
112349.88200313899,2482
106405.13995609568,2483
116176.6470507924,2484
127533.35386892068,2485
158235.51889008583,2486
155025.835481203,2487
163273.54631716132,2488
156443.2045082391,2489
147407.23372929194,2490
89577.79682843672,2491
205283.56958239345,2492
150572.04293055227,2493
142577.78793623942,2494
85596.65425991484,2495
238248.1328273766,2496
152914.72944768597,2497
110448.99775254216,2498
85272.5086697095,2499
133679.414474044,2500
140392.0727166733,2501
142187.25860359825,2502
100407.33654429289,2503
216567.98515604314,2504
232511.00117648553,2505
244440.1389485228,2506
276671.02668985166,2507
243404.92393256052,2508
214256.58177016096,2509
212652.20851104127,2510
170955.30286861255,2511
207804.9120600847,2512
222548.076090588,2513
300918.0608372311,2514
158446.9790533431,2515
178475.4964643943,2516
153355.97475655345,2517
158600.82817442113,2518
240130.3948449135,2519
221355.305942028,2520
184721.00701538776,2521
223614.08542677358,2522
113126.39766261762,2523
136436.44121161665,2524
178947.84993018632,2525
145895.82220901287,2526
117628.40896829232,2527
139699.44169691246,2528
113831.08630521216,2529
127894.6934830473,2530
259737.39754064364,2531
223974.20055116978,2532
191569.5634419009,2533
237585.50075155808,2534
284153.9662948757,2535
236341.46010401516,2536
253493.40480360575,2537
179844.65086965385,2538
183789.31031309546,2539
180639.0413830166,2540
177138.8179510222,2541
163385.35852017743,2542
114846.91221079936,2543
116742.78311106948,2544
136750.91134286165,2545
118552.69800579434,2546
125591.10545778666,2547
150758.9357219152,2548
152892.41206509984,2549
634893.0176589423,2550
139117.16500469117,2551
132346.9338249693,2552
74240.1949190857,2553
87753.9154179748,2554
112616.81155837701,2555
94859.57164580154,2556
100725.63019157531,2557
136292.29806782404,2558
150888.86299075637,2559
153152.48481122253,2560
143788.80280772957,2561
146307.83326834792,2562
154470.66991892378,2563
203139.8058196828,2564
150014.32626340762,2565
174455.31120110047,2566
146978.76071101855,2567
199501.7409768193,2568
247196.73228685829,2569
118016.83678495897,2570
209678.26856964026,2571
152724.510195148,2572
227298.87634212172,2573
357916.5088163104,2574
135991.25681864342,2575
126131.12443973761,2576
148479.79685765694,2577
77445.6167540787,2578
55076.10897846199,2579
75773.37923585791,2580
88936.92549066874,2581
97140.19531924036,2582
294265.0946775102,2583
184384.67220699874,2584
186726.5622547811,2585
219135.62391522736,2586
194533.42009954035,2587
142759.9595598208,2588
150462.08867992595,2589
193082.8747876079,2590
232980.84045363992,2591
211993.2107861054,2592
235251.16712287787,2593
182214.66795782815,2594
199439.42486434453,2595
278227.9752647347,2596
188547.2925157457,2597
283726.014508225,2598
397737.5969514503,2599
166784.44452130442,2600
132042.40391387025,2601
81663.69993904345,2602
92060.49078293945,2603
89852.06770165755,2604
79577.35357003384,2605
142181.6693832514,2606
196050.9796726747,2607
176768.737136304,2608
167455.2785684387,2609
105104.91912326997,2610
148085.8413154032,2611
162370.76211896836,2612
124207.9931955117,2613
121569.68071785392,2614
153969.34434835456,2615
141521.84777560664,2616
189646.75930285375,2617
186460.9089875072,2618
199115.942613114,2619
189180.54284973085,2620
176767.09861027863,2621
177802.30527581775,2622
234270.2479169044,2623
298457.7113980419,2624
300834.9512538892,2625
174965.26617107118,2626
166933.67825441802,2627
556389.2831321744,2628
530708.361561397,2629
396088.11024201603,2630
503661.6165443713,2631
432147.2446166787,2632
320153.06318350387,2633
461678.037686179,2634
145861.1287769175,2635
167066.96377088208,2636
172917.24261719725,2637
259679.05081678295,2638
186532.10780300768,2639
144163.5316337342,2640
101234.81454974628,2641
184856.17945460897,2642
106794.03033062514,2643
115311.59300807842,2644
110961.26905781108,2645
94442.61547131179,2646
103051.05412173312,2647
145971.72413514234,2648
156573.80944684808,2649
129285.61030607257,2650
140862.79793714607,2651
406799.2463003947,2652
262762.948824591,2653
273065.63087743754,2654
433041.31352001434,2655
331297.35662488017,2656
354668.2811113559,2657
312721.0179791897,2658
308754.32771186286,2659
375535.12245052704,2660
362170.8021854257,2661
382751.65142751415,2662
294019.0588960295,2663
282190.54756333923,2664
336653.93229495606,2665
281341.4665386848,2666
172686.88805823852,2667
177612.28365010154,2668
184623.8872957692,2669
268016.4689525474,2670
184159.9053600126,2671
198134.19401662343,2672
201059.54861718862,2673
199352.57289206362,2674
172512.66598781635,2675
188353.9110934797,2676
201455.28626395753,2677
221300.5678288179,2678
278325.90130065306,2679
294162.78204509337,2680
396567.2258431306,2681
311599.42984283995,2682
518402.4641238454,2683
308718.51752280444,2684
331673.76737473015,2685
242594.5885874794,2686
290418.92127967544,2687
214751.2200190753,2688
207567.46355939045,2689
408972.71146197856,2690
196208.9255293237,2691
146493.1366029203,2692
205110.9472920195,2693
135481.71132740044,2694
192121.89034490683,2695
181877.93565779456,2696
186961.95771522564,2697
170788.64893313995,2698
172427.8144330673,2699
153863.4791182116,2700
139679.13573529196,2701
102648.28967286518,2702
117783.05187414735,2703
141812.03440408467,2704
110642.40702147434,2705
100457.1246025862,2706
110642.58842353943,2707
133570.71013103257,2708
100656.15072819212,2709
128300.0713181392,2710
284388.77016420173,2711
400848.61192089925,2712
169688.68958189947,2713
146403.3259080792,2714
172267.6099146614,2715
141448.52249237185,2716
197290.07085961782,2717
221962.94292026872,2718
164313.3095888301,2719
171655.577152599,2720
131908.8914476,2721
159690.80935898528,2722
134663.61894900474,2723
126243.04254998843,2724
127397.32276951101,2725
152220.04381210898,2726
178098.85649105554,2727
186863.73763297257,2728
152992.82747148612,2729
152333.92895199292,2730
127534.29666360012,2731
131777.9148455647,2732
161829.63574171503,2733
126789.77235849203,2734
